EVENT_ID,time,lat,lon,dep,mag
11417806, 18770.92703079861, 72.5824, 3.565, 10000.0, 4.6
11424021, 18770.515790937498, 61.1128, -28.0695, 10000.0, 4.1
11423244, 18770.499446782407, 61.0193, -28.1035, 10000.0, 4.3
11417666, 18770.489367997685, 60.9796, -28.078, 10000.0, 4.4
11415677, 18765.17544984954, 59.3641, -30.5972, 10000.0, 4.8
11414766, 18762.10516476852, 79.4765, 3.1288, 10000.0, 4.4
11412679, 18757.832856099536, 79.6442, 3.8311, 10000.0, 4.4
11408749, 18747.836737511574, 71.4531, -4.1829, 10000.0, 4.1
11416661, 18739.505384502314, 62.647, -25.7012, 10000.0, 4.4
11407457, 18735.933591319445, 61.7755, -26.792, 10000.0, 4.4
11406349, 18735.646087662037, 61.8608, -26.7386, 10000.0, 4.2
11406342, 18735.639807650463, 61.84, -26.864, 10000.0, 4.4
11403047, 18735.63702085648, 61.8285, -26.7415, 10000.0, 4.9
11401921, 18732.395777916667, 68.2538, -18.368, 10000.0, 4.4
11404455, 18731.37335173611, 68.3986, -18.0399, 33040.0, 4.3
11407377, 18729.734748726853, 55.0257, -35.0351, 10000.0, 4.5
11408095, 18729.72884806713, 56.3664, -34.5988, 10000.0, 4.4
11403474, 18728.57361789352, 60.3744, -28.7975, 10000.0, 4.4
11400588, 18719.988845300926, 59.3266, -30.6344, 10000.0, 4.4
11400586, 18719.964793981482, 59.4529, -30.5427, 10000.0, 4.5
11404441, 18719.351800335648, 52.5698, -31.992, 10000.0, 4.6
11394296, 18713.291650300926, 71.3804, -4.4689, 10000.0, 5.2
11404294, 18709.806138796295, 52.116, -30.0991, 10000.0, 4.4
11392485, 18709.58950616898, 79.5526, 3.6881, 10000.0, 5.4
11396891, 18705.241548229165, 56.5301, -34.3533, 10000.0, 4.6
11389797, 18703.190042974536, 79.473, 2.6222, 10000.0, 4.5
11389302, 18702.19561269676, 79.6129, 3.4742, 10000.0, 4.9
11394270, 18701.00567165509, 81.6653, -5.1971, 10000.0, 4.3
11392741, 18700.651646944443, 56.5206, -34.4013, 10000.0, 4.5
11388597, 18700.59405890046, 64.039, -22.138, 10000.0, 5.3
11396328, 18700.53277289352, 56.5785, -34.5868, 10000.0, 4.2
11388584, 18700.524055185186, 64.0179, -21.7856, 10000.0, 4.5
11394266, 18699.87707471065, 54.1159, -35.3302, 10000.0, 4.6
11388211, 18699.065691215277, 64.0606, -21.9362, 10000.0, 4.6
11394562, 18698.32158758102, 64.0552, -22.0395, 10000.0, 4.5
11393843, 18697.370344340277, 64.0614, -22.2995, 10000.0, 4.4
11392330, 18696.625340625, 64.0802, -21.8901, 10000.0, 4.1
11387047, 18696.36810332176, 64.1433, -21.9675, 10000.0, 4.4
11386980, 18696.135187685188, 64.0363, -22.1554, 10000.0, 5.1
11390825, 18695.961674641203, 63.9184, -22.2924, 10000.0, 4.3
11390818, 18695.959557245373, 64.0286, -22.1688, 10000.0, 4.0
11390617, 18693.71268704861, 64.0769, -21.7064, 10000.0, 4.3
11390263, 18693.12122349537, 64.0719, -22.2551, 10000.0, 4.3
11385764, 18693.118590092592, 64.058, -22.4919, 10000.0, 4.4
11385763, 18693.115003113428, 64.0088, -22.2186, 10000.0, 4.4
11390251, 18693.111624930556, 64.003, -22.2567, 10000.0, 4.1
11385765, 18693.106708240743, 64.1104, -22.0899, 10000.0, 4.0
11385757, 18693.08436230324, 64.0185, -22.1748, 10000.0, 5.3
11384543, 18690.370945462964, 63.9917, -22.0179, 10000.0, 4.7
11396869, 18690.233573472222, 64.0978, -21.9821, 10000.0, 4.1
11393217, 18688.233509618054, 64.1485, -21.8396, 10000.0, 4.4
11383528, 18688.128873402777, 64.0229, -22.2336, 10000.0, 4.7
11383159, 18687.691535243055, 64.0671, -22.1133, 10000.0, 4.9
11386004, 18687.59213329861, 64.1281, -21.7709, 10000.0, 4.4
11382983, 18687.06367525463, 64.1036, -22.1816, 10000.0, 4.8
11382891, 18686.792792291668, 63.9516, -22.03, 10000.0, 4.6
11383457, 18686.687470752317, 64.0167, -21.9792, 10000.0, 4.3
11387882, 18686.48089707176, 64.0363, -21.6833, 10000.0, 4.2
11382668, 18686.013383055557, 64.066, -22.15, 10000.0, 4.6
11382507, 18685.33873553241, 64.0333, -22.1446, 10000.0, 5.2
11382383, 18684.94359822917, 64.1194, -21.7534, 10000.0, 4.8
11382275, 18684.700379548613, 64.007, -22.0571, 10000.0, 4.2
11382474, 18684.57774021991, 64.0693, -22.1371, 10000.0, 4.2
11382188, 18684.504765069443, 64.0684, -21.9364, 10000.0, 4.6
11381315, 18682.526065439815, 64.0993, -21.8798, 10000.0, 4.6
11391395, 18682.453188969906, 63.9636, -21.8533, 10000.0, 4.2
11381293, 18682.45071310185, 64.0905, -22.5564, 10000.0, 4.7
11390978, 18682.44627474537, 64.0441, -21.7126, 10000.0, 4.5
11381290, 18682.438054571758, 64.0182, -22.132, 10000.0, 4.8
11381284, 18682.4361259375, 64.0748, -21.8557, 10000.0, 4.5
11381280, 18682.429105347223, 63.9877, -22.2664, 10000.0, 4.8
11381277, 18682.420823194447, 63.949, -22.2851, 10000.0, 5.6
11381281, 18682.420652916666, 64.2231, -22.0386, 10000.0, 4.5
11379754, 18671.103878206017, 64.5501, -18.0144, 10000.0, 4.3
11386891, 18670.846644548612, 78.9646, 4.7633, 10000.0, 4.1
11386409, 18670.82066179398, 52.3381, -31.6406, 10000.0, 4.2
11375610, 18659.18503986111, 85.0818, 9.0929, 10000.0, 4.2
11374655, 18658.91057888889, 71.3212, -3.7578, 10000.0, 4.0
11373821, 18652.85182664352, 53.9112, -35.152, 10000.0, 4.5
11369247, 18652.345218414353, 71.3618, -3.9951, 10000.0, 4.3
11379089, 18647.325718599535, 72.0021, 0.129, 10000.0, 4.3
11365401, 18641.722581134258, 73.5242, 8.015, 10000.0, 4.3
11364766, 18640.96660994213, 73.5875, 7.9497, 10000.0, 4.4
11372758, 18640.94969636574, 73.5735, 7.6986, 10000.0, 4.6
11372756, 18640.94952412037, 73.5177, 8.0731, 10000.0, 4.2
11368681, 18640.904383148147, 73.5476, 7.6967, 10000.0, 4.1
11364996, 18631.610313796296, 73.1244, 6.4873, 10000.0, 4.8
11356504, 18618.100937847223, 78.6091, -3.2213, 10000.0, 4.9
11361531, 18617.799906122684, 69.9736, -15.3693, 10000.0, 4.3
11361512, 18617.794009444442, 69.9605, -15.8137, 10000.0, 4.0
11354920, 18614.521869398148, 75.3535, 8.1281, 10000.0, 4.6
11352932, 18610.816649212964, 72.2441, 0.764, 10000.0, 5.8
11349863, 18604.335706168982, 54.6065, -35.3351, 10000.0, 4.8
11338054, 18580.029142233794, 78.4261, 7.1956, 10000.0, 4.8
11345142, 18576.05719579861, 81.586, -4.3649, 10000.0, 4.2
11341567, 18575.99896443287, 73.9373, 9.2819, 10000.0, 4.2
11341666, 18573.226585335648, 80.0166, -1.0692, 10000.0, 4.1
11333763, 18569.84887630787, 71.407, -3.5232, 10000.0, 4.9
11335977, 18569.589298518516, 57.7242, -33.0494, 10000.0, 4.4
11333459, 18569.25703216435, 57.6712, -32.9529, 10000.0, 4.6
11343006, 18569.10399130787, 57.6236, -32.9635, 10000.0, 4.6
11337562, 18566.890904305554, 71.4483, -3.1906, 10000.0, 4.3
11334739, 18566.162894328703, 71.3873, -3.7009, 10000.0, 4.5
11332313, 18565.990806284724, 71.4672, -3.3066, 10000.0, 5.3
11332297, 18565.95610728009, 71.543, -3.2765, 10000.0, 5.6
11333187, 18562.555848483797, 79.1585, 3.3707, 10000.0, 4.5
11328784, 18557.962879398146, 52.7, -34.9892, 10000.0, 5.0
11328492, 18557.500566770836, 52.689, -35.1277, 10000.0, 4.7
11328484, 18557.454759895834, 52.6383, -34.8015, 10000.0, 4.6
11328341, 18557.105350092592, 52.9112, -35.3441, 10000.0, 4.7
11330126, 18555.647748761574, 63.9685, -22.2106, 10000.0, 4.2
11330691, 18554.91148349537, 77.188, 7.9235, 10000.0, 4.9
11327478, 18554.380935243058, 71.5123, -3.406, 10000.0, 4.3
11326257, 18552.188960277777, 73.8752, 8.6432, 10000.0, 4.5
11334133, 18544.744536805556, 81.6982, -4.5815, 10000.0, 4.4
11326648, 18543.554549479166, 56.8579, -36.1661, 10000.0, 4.7
11322240, 18543.446082083334, 71.6289, -11.3894, 10000.0, 5.0
11319871, 18538.557491203705, 69.278, -29.811, 10000.0, 5.2
11316928, 18534.132509618055, 78.9882, 2.5225, 10000.0, 4.7
11316331, 18532.41849556713, 75.8127, 7.1515, 10000.0, 4.6
11316197, 18532.004279259258, 64.5113, -17.5691, 7080.0, 4.8
11318991, 18531.14860358796, 66.5571, -17.7235, 10000.0, 4.2
11318982, 18531.147285555555, 66.5245, -17.6314, 10000.0, 4.2
11318932, 18531.116138310183, 66.5662, -17.946, 10000.0, 4.5
11314843, 18529.197886770835, 79.7223, 3.8129, 10000.0, 4.5
11310689, 18520.619590451388, 66.1498, -17.8724, 10000.0, 4.3
11306347, 18511.63691989583, 60.8046, -28.5596, 10000.0, 4.4
11306300, 18511.31689134259, 60.7164, -28.6033, 10000.0, 4.4
11309105, 18508.936917199073, 60.6637, -28.5533, 10000.0, 4.7
11314765, 18508.179571759258, 68.0156, -19.1251, 10000.0, 4.3
11314358, 18508.177760729166, 67.987, -18.6094, 10000.0, 4.3
11313712, 18507.188698645834, 56.2173, -34.5439, 10000.0, 4.3
11308291, 18503.897864108796, 70.9856, -7.0769, 10000.0, 4.2
11302195, 18501.53946747685, 78.5349, 7.4459, 10000.0, 4.5
11301219, 18500.677160092593, 64.091, -22.1238, 10000.0, 4.5
11300967, 18500.387883877316, 71.9292, -1.5106, 10000.0, 4.5
11306940, 18488.785065405093, 52.1887, -30.1561, 10000.0, 4.1
11293055, 18485.059696886576, 73.3507, 7.4612, 10000.0, 4.4
11291076, 18481.554840347224, 78.5133, 7.449, 10000.0, 4.4
11283120, 18479.36673960648, 87.3492, 6.5046, 10000.0, 5.3
11284793, 18475.163378819445, 85.0898, 13.7145, 10000.0, 4.0
11283401, 18470.736190798612, 54.1435, -35.1491, 10000.0, 4.6
11281469, 18470.69278451389, 62.2628, -26.3396, 10000.0, 4.4
11272949, 18463.24061116898, 64.0237, -22.3113, 10000.0, 4.1
11272512, 18462.98350212963, 64.0698, -22.1891, 10000.0, 4.5
11276033, 18461.595543715277, 56.5265, -34.2529, 10000.0, 4.4
11269807, 18457.03913224537, 64.5336, -17.7173, 10000.0, 4.4
11267216, 18451.737192604167, 66.0895, -18.6899, 10000.0, 4.2
11273682, 18446.314541805554, 56.8499, -33.8194, 10000.0, 4.4
11280532, 18445.287925787037, 75.4915, 8.243, 10000.0, 4.2
11264936, 18437.721904583334, 66.3237, -18.9437, 10000.0, 4.2
11264939, 18437.71111425926, 56.503, -34.419, 10000.0, 4.2
11258779, 18437.62370414352, 56.6529, -34.4929, 10000.0, 4.6
11270839, 18437.49426621528, 66.4235, -18.9333, 10000.0, 4.1
11257053, 18434.893375358795, 66.223, -18.9215, 10000.0, 4.1
11257026, 18434.83135880787, 66.5048, -18.9503, 10000.0, 4.4
11257011, 18434.823817430555, 66.4191, -18.7916, 10000.0, 4.5
11257013, 18434.812005185184, 66.2886, -18.6299, 10000.0, 4.5
11265783, 18434.801966863426, 66.2726, -18.6721, 10000.0, 4.5
11256985, 18434.79716241898, 66.381, -18.707, 10000.0, 6.0
11256981, 18434.764010405095, 66.3983, -18.8074, 10000.0, 4.4
11256689, 18434.118599675927, 66.073, -18.6184, 10000.0, 4.2
11256568, 18433.841147881943, 66.2953, -18.5532, 10000.0, 4.5
11256533, 18433.809969895832, 66.287, -18.8946, 10000.0, 5.7
11256436, 18433.62860443287, 66.2479, -18.6582, 10000.0, 5.4
11257698, 18427.689411261574, 64.5015, -17.7118, 7630.0, 4.5
11247665, 18419.847135694443, 70.6512, 12.1916, 10000.0, 4.5
11246952, 18418.6847605787, 81.3832, -3.3992, 10000.0, 5.0
11227822, 18392.302997766204, 77.3938, 8.1733, 10000.0, 4.4
11232009, 18377.295969108796, 57.6755, -32.9657, 10000.0, 4.2
11222273, 18374.192768738427, 52.6443, -34.5182, 10000.0, 4.6
11217632, 18372.163074155094, 64.5806, -17.6704, 10000.0, 5.1
11220019, 18369.89115472222, 71.6291, -1.3188, 10000.0, 4.0
11216551, 18369.641269560187, 65.8431, -37.2562, 13490.0, 4.3
11216556, 18369.622852951386, 65.8939, -37.684, 10000.0, 4.5
11216384, 18369.520048645834, 52.7086, -34.5226, 10000.0, 4.5
11216365, 18369.50355773148, 52.7638, -34.6781, 10000.0, 5.0
11215881, 18368.877387800927, 52.7753, -34.4454, 10000.0, 4.5
11219944, 18368.873248125, 52.7353, -34.5423, 10000.0, 4.4
11215917, 18368.830552881944, 52.6537, -34.7727, 10000.0, 4.5
11227850, 18365.286893912038, 52.4432, -31.7121, 10000.0, 4.3
11213525, 18358.549941655096, 67.5342, -18.7145, 10000.0, 4.2
11211893, 18357.557569699075, 81.3019, -4.5713, 10000.0, 4.2
11208955, 18351.616459212964, 82.7787, -26.3046, 10000.0, 4.6
11217869, 18348.64592605324, 53.2946, -35.3246, 10000.0, 4.4
11216276, 18339.438978611113, 64.05, -22.7538, 10000.0, 4.2
11198015, 18337.324526087963, 59.9881, -29.7119, 10000.0, 4.8
11213419, 18337.27401166667, 59.9096, -29.9821, 10000.0, 4.5
11197983, 18337.27304429398, 59.857, -30.0119, 10000.0, 4.9
11213414, 18337.271167233797, 59.7915, -29.8372, 10000.0, 4.5
11213342, 18337.27022853009, 59.9215, -29.7915, 10000.0, 4.4
11196493, 18333.434739270833, 64.1065, -22.2155, 10000.0, 4.6
11196281, 18332.895888275463, 77.9031, 1.6123, 10000.0, 4.6
11194696, 18329.651671435186, 57.2004, -33.4703, 10000.0, 4.9
11192386, 18324.498190069444, 79.9757, -0.3924, 10000.0, 5.0
11190943, 18318.823792152776, 77.4679, 7.2774, 10000.0, 4.6
11189754, 18318.442368819444, 77.3876, 7.8479, 10000.0, 4.3
11186710, 18311.401668761573, 77.4516, 7.5273, 10000.0, 4.5
11198078, 18307.57874605324, 55.1608, -35.0367, 10000.0, 4.4
11182386, 18301.564501759258, 81.1785, -3.9436, 10000.0, 5.0
11194437, 18300.714480532406, 79.9559, -0.5687, 10000.0, 4.3
11178946, 18294.238889965276, 53.3923, -35.2614, 10000.0, 4.7
11174751, 18284.56988215278, 76.3892, 7.3867, 10000.0, 4.4
11179576, 18279.659683391204, 63.5326, -24.0255, 10000.0, 4.5
11172812, 18279.595584502313, 63.5254, -24.1042, 10000.0, 4.5
11172810, 18279.588660868056, 63.642, -23.7586, 10000.0, 4.3
11177366, 18275.942482060185, 53.484, -35.3579, 10000.0, 4.6
11170750, 18275.606564895832, 82.4733, -6.3589, 10000.0, 4.4
11176254, 18270.56283056713, 57.2735, -32.2072, 10000.0, 4.3
11176264, 18270.545695590277, 57.919, -32.191, 10000.0, 4.2
11167184, 18268.188805104164, 80.0648, 0.2477, 10000.0, 5.3
11172920, 18266.205937974537, 64.6639, -17.8506, 10000.0, 4.2
11166342, 18266.189511956018, 64.6664, -17.5286, 12750.0, 4.9
11173512, 18264.321242743055, 79.4629, 3.5048, 10000.0, 4.4
11173007, 18250.571672881943, 59.2189, -30.3944, 10000.0, 4.3
11172146, 18250.479821666668, 59.4448, -30.4634, 10000.0, 4.4
11160216, 18250.47724454861, 59.4611, -30.5459, 10000.0, 4.6
11172149, 18250.47483758102, 59.3826, -30.464, 10000.0, 4.3
11160246, 18250.395481157408, 59.5759, -30.5521, 10000.0, 4.6
11172109, 18250.37567841435, 59.7134, -30.438, 10000.0, 4.4
11169867, 18250.371113055557, 59.4578, -30.5358, 10000.0, 4.5
11169859, 18250.302321006944, 59.5738, -30.4668, 10000.0, 4.3
11169858, 18250.29416349537, 59.3739, -30.2697, 10000.0, 4.4
11160289, 18250.290484583333, 59.6016, -30.3922, 10000.0, 4.5
11160293, 18250.259482743055, 59.4469, -30.3242, 10000.0, 4.9
11160294, 18250.258219722222, 59.6129, -30.4138, 10000.0, 5.1
11169852, 18250.257648113424, 59.6506, -30.3497, 10000.0, 4.3
11160306, 18250.239232025462, 59.4868, -30.3885, 10000.0, 4.6
11165905, 18248.893456828704, 76.0396, 7.9675, 10000.0, 4.4
11159489, 18248.157456550925, 76.0226, 7.0876, 10000.0, 4.8
11160465, 18243.933829050926, 53.3692, -35.5233, 10000.0, 4.6
11155911, 18239.942023738426, 52.856, -34.9205, 10000.0, 5.4
11158454, 18228.076299722223, 80.985, -3.6187, 10000.0, 4.6
11146657, 18216.554088310186, 63.7788, -23.3999, 10000.0, 4.7
11157521, 18216.512383877314, 63.8039, -23.3081, 10000.0, 4.3
11146631, 18216.488052662036, 53.3937, -35.2207, 10000.0, 4.6
11156319, 18214.632478055555, 57.9371, -32.3961, 10000.0, 4.4
11151507, 18213.703572395832, 52.178, -30.1007, 10000.0, 4.9
11138444, 18198.608521099537, 79.4659, 4.4061, 10000.0, 4.9
11142039, 18197.18947894676, 79.605, 4.5195, 10000.0, 4.6
11148152, 18196.907654930554, 59.183, -30.4976, 10000.0, 4.7
11148141, 18196.88520449074, 59.469, -30.4859, 10000.0, 4.4
11143907, 18196.423156157405, 79.2893, 2.7099, 10000.0, 4.1
11143583, 18194.227083506947, 52.0999, -31.2994, 10000.0, 4.6
11148291, 18193.251544421295, 72.7513, 3.5247, 10000.0, 4.3
11140530, 18192.99482695602, 79.8957, -0.9563, 10000.0, 4.3
11136632, 18187.03948302083, 78.7698, 10.504, 10000.0, 4.9
11128692, 18177.197125706018, 54.3311, -35.1641, 10000.0, 4.6
11127436, 18174.709495474537, 59.8532, -30.0547, 10000.0, 5.0
11140958, 18174.676150636573, 59.7948, -31.144, 10000.0, 4.3
11121453, 18163.56822539352, 56.9504, 1.8, 10000.0, 4.6
11117034, 18153.88255241898, 54.491, -35.1378, 10000.0, 5.0
11120126, 18153.12181646991, 54.5926, -35.2086, 10000.0, 4.4
11116702, 18153.117250347223, 54.7027, -35.1585, 10000.0, 4.5
11113418, 18147.89342553241, 58.4215, -31.5271, 10000.0, 4.6
11112938, 18146.836950208333, 79.4955, 4.3505, 10000.0, 4.6
11111910, 18144.65809935185, 52.8942, -31.5777, 10000.0, 4.6
11111710, 18144.494522476853, 52.6351, -31.8648, 10000.0, 5.5
11111616, 18144.260169097222, 72.6327, 2.891, 10000.0, 4.5
11109943, 18141.543580150465, 80.0866, -0.5952, 10000.0, 5.2
11124594, 18140.8569987963, 53.9935, -35.5262, 10000.0, 4.4
11124572, 18139.61427133102, 73.2249, 6.8411, 10000.0, 4.1
11083448, 18101.03886394676, 66.2158, -19.6049, 10000.0, 4.2
11081837, 18092.42544556713, 54.2732, -35.1664, 10000.0, 4.5
11073800, 18091.498818483797, 54.3992, -35.1693, 10000.0, 4.5
11095488, 18091.495214050927, 69.1398, -16.0858, 10000.0, 4.0
11091763, 18090.675014328703, 54.0922, -35.0324, 10000.0, 4.5
11073071, 18090.67338320602, 54.2339, -35.0298, 10000.0, 4.4
11059860, 18083.60111365741, 69.7965, -15.4727, 10000.0, 4.4
11059852, 18083.592330844906, 69.9071, -15.6436, 10000.0, 4.6
11059592, 18083.53267474537, 69.8225, -15.9358, 10000.0, 4.3
11090483, 18083.523769907406, 69.8362, -15.8351, 10000.0, 4.5
11059578, 18083.515164791665, 69.8956, -15.5635, 10000.0, 4.4
11091231, 18082.602334849536, 54.0222, -35.1158, 10000.0, 4.4
11083108, 18078.74064164352, 68.8936, -17.0442, 10000.0, 4.5
11052657, 18071.580554814816, 64.5973, -17.7561, 10000.0, 4.5
11052651, 18071.548031550927, 64.6297, -17.7358, 8670.0, 4.5
11051985, 18068.793566979166, 75.2697, 7.6345, 10000.0, 4.6
11051768, 18068.073987060186, 56.9535, -33.9692, 10000.0, 4.4
11047292, 18057.958776712963, 71.5985, -3.8305, 10000.0, 4.2
11046734, 18056.156447245372, 69.0164, -17.3963, 10000.0, 4.7
11044816, 18050.747058125, 80.2479, -2.8394, 10000.0, 4.4
11042084, 18045.546457546294, 52.5048, -31.2587, 10000.0, 4.7
11041664, 18044.024249560185, 71.6109, -2.5273, 10000.0, 4.4
11044093, 18043.31001855324, 71.5526, -2.5021, 10000.0, 4.2
11032762, 18018.352649386576, 80.1061, -1.6859, 10000.0, 4.2
11031054, 18013.318762453702, 73.1557, 6.9269, 10000.0, 4.2
11038242, 18008.8748303125, 78.9052, 4.2002, 10000.0, 4.3
11037504, 18005.295450474536, 84.9783, 6.5198, 10000.0, 4.1
11030983, 18002.942679108794, 52.6305, -32.0527, 10000.0, 4.3
11024146, 17966.84220190972, 58.3745, -31.6992, 10000.0, 4.5
11013417, 17966.458663888887, 58.3387, -31.9105, 10000.0, 4.9
11023649, 17965.819916782406, 58.3585, -32.0274, 10000.0, 4.3
11013218, 17965.801249189815, 58.2598, -31.7776, 10000.0, 4.6
11023575, 17965.791151273148, 58.5066, -32.0339, 10000.0, 4.6
11023571, 17965.773314120368, 58.4777, -31.3615, 10000.0, 4.6
11013200, 17965.753461805554, 58.3514, -31.9495, 10000.0, 5.9
11013196, 17965.749113541668, 58.4207, -31.7616, 10000.0, 5.5
11013175, 17965.683215046294, 58.4624, -31.8599, 10000.0, 5.1
